"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"2037110508","Restaurant de Tapa Madre","#","C","Mallorca","301","301","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.396978","2.166531","430325.892","4583162.013","430417.823","4583362.958","934593134","#","","01/01","31/12","0000000","11:30:00","23:59:00"," ",
"2044141634","Restaurant Torre d'Altamar","#","Pg","Joan Borbó Comte Barcelona","88","88","03","la Barceloneta","01","Ciutat Vella","08039","019","BARCELONA","41.371273","2.187858","432082.006","4580291.343","432173.954","4580492.262","932210007","#","","01/01","31/12","0111110","20:00:00","23:00:00"," ",
"2044141634","Restaurant Torre d'Altamar","#","Pg","Joan Borbó Comte Barcelona","88","88","03","la Barceloneta","01","Ciutat Vella","08039","019","BARCELONA","41.371273","2.187858","432082.006","4580291.343","432173.954","4580492.262","932210007","#","","01/01","31/12","1000111","13:00:00","15:30:00"," ",
"2044141634","Restaurant Torre d'Altamar","#","Pg","Joan Borbó Comte Barcelona","88","88","03","la Barceloneta","01","Ciutat Vella","08039","019","BARCELONA","41.371273","2.187858","432082.006","4580291.343","432173.954","4580492.262","932210007","#","","01/01","31/12","1000111","20:00:00","23:00:00"," ",
"2044141634","Restaurant Torre d'Altamar","#","Pg","Joan Borbó Comte Barcelona","88","88","03","la Barceloneta","01","Ciutat Vella","08039","019","BARCELONA","41.371273","2.187858","432082.006","4580291.343","432173.954","4580492.262","932210007","#","","01/01","31/12","1111001","20:00:00","23:30:00"," ",
"2044141634","Restaurant Torre d'Altamar","#","Pg","Joan Borbó Comte Barcelona","88","88","03","la Barceloneta","01","Ciutat Vella","08039","019","BARCELONA","41.371273","2.187858","432082.006","4580291.343","432173.954","4580492.262","932210007","#","","01/01","31/12","1111001","13:00:00","15:30:00"," ",
"2050160408","Gran Casino de Barcelona","Restaurant Ají","C","Marina","19","21","03","la Barceloneta","01","Ciutat Vella","08005","019","BARCELONA","41.387113","2.19658","432827.766","4582043.112","432919.721","4582244.047","935119767","Reserves","Restaurant","01/01","31/12","1000001","21:00:00","23:30:00"," ",
"2050160408","Gran Casino de Barcelona","Restaurant Ají","C","Marina","19","21","03","la Barceloneta","01","Ciutat Vella","08005","019","BARCELONA","41.387113","2.19658","432827.766","4582043.112","432919.721","4582244.047","935119767","Reserves","Restaurant","01/01","31/12","1000001","13:00:00","15:30:00"," ",
"2050160408","Gran Casino de Barcelona","Restaurant Ají","C","Marina","19","21","03","la Barceloneta","01","Ciutat Vella","08005","019","BARCELONA","41.387113","2.19658","432827.766","4582043.112","432919.721","4582244.047","932257878","Centraleta","","01/01","31/12","1000001","21:00:00","23:30:00"," ",
"2050160408","Gran Casino de Barcelona","Restaurant Ají","C","Marina","19","21","03","la Barceloneta","01","Ciutat Vella","08005","019","BARCELONA","41.387113","2.19658","432827.766","4582043.112","432919.721","4582244.047","932257878","Centraleta","","01/01","31/12","1000001","13:00:00","15:30:00"," ",
"2051130055","Restaurant Llamber","#","C","Fusina","5","5","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.386398","2.18305","431695.791","4581974.299","431787.735","4582175.233","933196250","#","","","","","","","",
"2053153904","Restaurant Bar Cros","#","Av","Diagonal","433","433","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.394226","2.151307","429050.248","4582868.889","429142.168","4583069.831","934143748","#","","01/01","31/12","0000011","08:00:00","23:59:00"," ",
"2053153904","Restaurant Bar Cros","#","Av","Diagonal","433","433","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.394226","2.151307","429050.248","4582868.889","429142.168","4583069.831","934143748","#","","01/01","31/12","1111101","20:00:00","01:00:00"," ",
"2053153904","Restaurant Bar Cros","#","Av","Diagonal","433","433","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.394226","2.151307","429050.248","4582868.889","429142.168","4583069.831","934143748","#","","01/01","31/12","1111101","12:00:00","16:00:00"," ",
"2064171550","Labona Pizza *Gal.lileu","#","C","Galileu","326","326","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.386187","2.131276","427366.72","4581992.947","427458.624","4582193.88","933222040","#","","01/01","31/12","0000000","13:00:00","16:00:00"," ",
"2064171550","Labona Pizza *Gal.lileu","#","C","Galileu","326","326","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.386187","2.131276","427366.72","4581992.947","427458.624","4582193.88","933222040","#","","01/01","31/12","0000000","19:00:00","23:59:00"," ",
"2073131047","Restaurant La Polpa","#","C","Enric Granados","69","69","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08008","019","BARCELONA","41.391229","2.157713","429582.587","4582530.915","429674.512","4582731.854","933238308","#","","01/01","31/12","0111110","13:00:00","15:45:00"," ",
"2073131047","Restaurant La Polpa","#","C","Enric Granados","69","69","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08008","019","BARCELONA","41.391229","2.157713","429582.587","4582530.915","429674.512","4582731.854","933238308","#","","01/01","31/12","1000111","20:30:00","23:30:00"," ",
"2073131047","Restaurant La Polpa","#","C","Enric Granados","69","69","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08008","019","BARCELONA","41.391229","2.157713","429582.587","4582530.915","429674.512","4582731.854","933238308","#","","01/01","31/12","1000111","13:00:00","15:45:00"," ",
"2073131047","Restaurant La Polpa","#","C","Enric Granados","69","69","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08008","019","BARCELONA","41.391229","2.157713","429582.587","4582530.915","429674.512","4582731.854","933238308","#","","01/01","31/12","1111001","20:30:00","23:59:00"," ",
"2078185838","Restaurant Xinés Memorias de China","#","C","Lincoln","17","17","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.400477","2.14994","428942.832","4583563.928","429034.75","4583764.876","934157602","#","","01/01","31/12","0000000","20:30:00","23:59:00"," ",
"2078185838","Restaurant Xinés Memorias de China","#","C","Lincoln","17","17","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.400477","2.14994","428942.832","4583563.928","429034.75","4583764.876","934157602","#","","01/01","31/12","0000000","13:00:00","16:00:00"," ",
"2122182514","Restaurant Chido One","#","C","Torrijos","30","30","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.4033","2.159049","429707.235","4583869.946","429799.16","4584070.897","932850335","#","","01/01","31/12","1111100","13:00:00","01:00:00"," ",
"75990000333","Mirador Barcelona Restaurant El Cordero","#","C","Riudecanyes","5","5","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.452615","2.179324","431453.904","4589328.565","431545.844","4589529.567","933533419","#","","01/01","31/12","1100011","12:00:00","23:00:00"," ",
"75990000333","Mirador Barcelona Restaurant El Cordero","#","C","Riudecanyes","5","5","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.452615","2.179324","431453.904","4589328.565","431545.844","4589529.567","933533419","#","","01/01","31/12","1111100","10:00:00","23:59:00"," ",
"75990000868","Bar Restaurant Blat Net *Sitges","#","C","Sitges","6","6","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.384357","2.169789","430584.854","4581758.282","430676.788","4581959.214","933179925","#","","01/01","31/12","0000001","20:00:00","23:30:00"," ",
"75990000868","Bar Restaurant Blat Net *Sitges","#","C","Sitges","6","6","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.384357","2.169789","430584.854","4581758.282","430676.788","4581959.214","933179925","#","","01/01","31/12","0000001","13:00:00","15:30:00"," ",
"75990002247","Bar Restaurant La Perla *Numància","#","C","Numància","66","66","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.384251","2.138212","427944.471","4581772.225","428036.381","4581973.156","933210273","#","","01/01","31/12","0000000","06:00:00","02:30:00"," ",
"75990002937","Bar Restaurant A Canteira","#","Pg","Sant Joan","159","159","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08037","019","BARCELONA","41.402235","2.165445","430240.799","4583746.497","430332.729","4583947.447","934588486","#","","01/01","31/12","0000011","08:00:00","22:00:00"," ",
"75990002937","Bar Restaurant A Canteira","#","Pg","Sant Joan","159","159","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08037","019","BARCELONA","41.402235","2.165445","430240.799","4583746.497","430332.729","4583947.447","934588486","#","","01/01","31/12","1111101","08:00:00","18:00:00"," ",
"75990010311","Bar Bus Exprés","#","Av","Meridiana","408","410","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.431693","2.183564","431786.135","4587002.492","431878.079","4587203.473","933450206","#","","","","","","","",
"75990013387","Restaurant All i Oli","#","C","Alella","3","3","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.4314","2.18125","431592.518","4586971.829","431684.46","4587172.809","934083542","#","","01/01","31/12","0000011","13:00:00","16:00:00"," ",
"75990013387","Restaurant All i Oli","#","C","Alella","3","3","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.4314","2.18125","431592.518","4586971.829","431684.46","4587172.809","934083542","#","","01/01","31/12","0000011","20:00:00","23:30:00"," ",
"75990013387","Restaurant All i Oli","#","C","Alella","3","3","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.4314","2.18125","431592.518","4586971.829","431684.46","4587172.809","934083542","#","","01/01","31/12","1111100","13:00:00","16:30:00"," ",
"75990013387","Restaurant All i Oli","#","C","Alella","3","3","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.4314","2.18125","431592.518","4586971.829","431684.46","4587172.809","934083542","#","","01/01","31/12","1111100","20:00:00","23:59:00"," ",
"75990013458","Restaurant Sal i Pebre","#","C","Alfambra","14","14","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.386582","2.112687","425812.956","4582052.603","425904.846","4582253.536","932053658","#","","01/01","31/12","0000011","08:00:00","16:00:00"," ",
"75990013465","Restaurant Tritón","#","C","Alfambra","16","16","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.386708","2.112633","425808.605","4582066.652","425900.495","4582267.585","932044190","#","","01/01","31/12","0000001","20:45:00","23:15:00"," ",
"75990013465","Restaurant Tritón","#","C","Alfambra","16","16","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.386708","2.112633","425808.605","4582066.652","425900.495","4582267.585","932044190","#","","01/01","31/12","0000001","13:00:00","15:45:00"," ",
"75990013465","Restaurant Tritón","#","C","Alfambra","16","16","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.386708","2.112633","425808.605","4582066.652","425900.495","4582267.585","932033085","#","","01/01","31/12","0000001","20:45:00","23:15:00"," ",
"75990013465","Restaurant Tritón","#","C","Alfambra","16","16","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.386708","2.112633","425808.605","4582066.652","425900.495","4582267.585","932033085","#","","01/01","31/12","0000001","13:00:00","15:45:00"," ",
"75990013952","Bar Restaurant Paco Alcalde","#","C","Almirall Aixada","12","12","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.37735","2.189774","432248.557","4580964.554","432340.507","4581165.479","932215026","#","","01/01","31/12","0100000","20:00:00","23:59:00"," ",
"75990013952","Bar Restaurant Paco Alcalde","#","C","Almirall Aixada","12","12","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.37735","2.189774","432248.557","4580964.554","432340.507","4581165.479","932215026","#","","01/01","31/12","0100000","12:30:00","17:00:00"," ",
"75990013994","Bar Restaurant Salamanca","#","C","Pepe Rubianes","34","34","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.378638","2.191228","432371.455","4581106.374","432463.406","4581307.3","932215033","#","","01/01","31/12","0000001","10:00:00","23:59:00"," ",
"75990014001","Restaurant Salamanca","#","C","Pepe Rubianes","34","34","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.378638","2.191228","432371.455","4581106.374","432463.406","4581307.3","932215033","#","","01/01","31/12","0000000","10:00:00","23:59:00"," ",
"75990014568","Restaurant Tast de Vins - Bodega Brugal","#","C","Morales","30","30","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.388273","2.140523","428142.14","4582216.903","428234.051","4582417.838","605667706","#","","01/01","31/12","0000011","20:00:00","23:59:00"," ",
"75990014568","Restaurant Tast de Vins - Bodega Brugal","#","C","Morales","30","30","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.388273","2.140523","428142.14","4582216.903","428234.051","4582417.838","605667706","#","","01/01","31/12","0000011","13:00:00","16:30:00"," ",
"75990014568","Restaurant Tast de Vins - Bodega Brugal","#","C","Morales","30","30","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.388273","2.140523","428142.14","4582216.903","428234.051","4582417.838","605667706","#","","01/01","31/12","1111101","20:00:00","23:59:00"," ",
"75990014623","Restaurant Mercè Vins","#","C","Amargós","1","1","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.385959","2.174303","430963.991","4581932.552","431055.928","4582133.486","933026056","#","","01/01","31/12","0000111","08:00:00","16:00:00"," ",
"75990014623","Restaurant Mercè Vins","#","C","Amargós","1","1","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.385959","2.174303","430963.991","4581932.552","431055.928","4582133.486","933026056","#","","01/01","31/12","1111011","08:00:00","16:00:00"," ",
"75990014623","Restaurant Mercè Vins","#","C","Amargós","1","1","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.385959","2.174303","430963.991","4581932.552","431055.928","4582133.486","933026056","#","","01/01","31/12","1111011","21:00:00","23:00:00"," ",
"75990014781","Restaurant Mariona","#","C","Amigó","53","53","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.395997","2.143496","428399.195","4583071.945","428491.108","4583272.888","932011830","#","","01/01","31/12","0000011","13:30:00","16:00:00"," ",
"75990014781","Restaurant Mariona","#","C","Amigó","53","53","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.395997","2.143496","428399.195","4583071.945","428491.108","4583272.888","932011830","#","","01/01","31/12","0000011","21:00:00","23:59:00"," ",
"75990014781","Restaurant Mariona","#","C","Amigó","53","53","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.395997","2.143496","428399.195","4583071.945","428491.108","4583272.888","932011830","#","","01/01","31/12","1111101","21:00:00","23:59:00"," ",
"75990014786","Bar Restaurant Panchito *Amigo","#","C","Amigó","57","57","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.396203","2.143237","428377.78","4583095.002","428469.693","4583295.946","932022131","#","","01/01","31/12","0000111","13:00:00","16:30:00"," ",
